id,name,awards,rating,division,province,city,rank
"2243","['宁波市第二中学']","{'NOIP提高': {'2012': [1, 0, 0]}}","13","H","浙江","宁波市","4507"
"1717","['北师大三帆中学朝阳学校']","{'NOIP普及': {'2017': [0, 1, 0]}}","13","H","北京","朝阳区","4508"
"2797","['焦作市焦东路小学']","{'NOIP普及': {'2018': [0, 1, 0]}}","13","H","河南","焦作市","4509"
"1653","['宜昌市第四中学']","{'NOIP普及': {'2014': [1, 0, 0]}}","13","H","湖北","宜昌市","4510"
"1834","['大连市第三十六中学']","{'NOIP提高': {'2016': [0, 1, 0], '2017': [0, 0, 1]}}","13","H","辽宁","大连市","4511"
"3014","['南宁市第二十一中学']","{'NOIP普及': {'2018': [0, 0, 1]}, 'CSP入门': {'2019': [0, 1, 0]}}","13","H","广西","南宁市","4512"
"3019","['长春市第一实验银河小学']","{'NOIP普及': {'2018': [0, 0, 1]}, 'CSP入门': {'2019': [0, 1, 0]}}","13","H","吉林","长春市","4513"
"1718","['山东省烟台第十中学']","{'NOIP普及': {'2017': [0, 0, 2]}}","13","H","山东","烟台市","4514"
"2799","['海淀区第三实验小学']","{'NOIP普及': {'2018': [0, 1, 0]}}","12","H","北京","海淀区","4515"
"2904","['上饶市广丰区金桥学校']","{'NOIP普及': {'2018': [0, 2, 0]}}","12","H","江西","上饶市","4516"
"1638","['诸暨市浣纱初中']","{'NOIP普及': {'2013': [0, 1, 0]}}","12","H","浙江","绍兴市","4517"
"1640","['珠海市拱北中学']","{'NOIP普及': {'2013': [0, 1, 0]}}","12","H","广东","珠海市","4518"
"1641","['南京秦淮外国语学校']","{'NOIP普及': {'2013': [0, 1, 0]}}","12","H","江苏","南京市","4519"
"1723","['哈尔滨市第六十九中学校']","{'NOIP普及': {'2017': [0, 1, 0]}}","12","H","黑龙江","哈尔滨市","4520"
"2809","['广埠屯小学']","{'NOIP普及': {'2018': [0, 1, 0]}}","12","H","湖北","武汉市","4521"
"2810","['江西省崇义县章源中学']","{'NOIP普及': {'2018': [0, 1, 0]}}","12","H","江西","赣州市","4522"
"2811","['大连市金州新区童牛岭小学']","{'NOIP普及': {'2018': [0, 1, 0]}}","12","H","辽宁","大连市","4523"
"2812","['丹东市福民小学']","{'NOIP普及': {'2018': [0, 1, 0]}}","12","H","辽宁","丹东市","4524"
"2044","['江苏扬中市第一中学', '扬中市第一中学']","{'NOIP普及': {'2017': [0, 0, 1], '2018': [0, 1, 0]}}","12","H","江苏","镇江市","4525"
"2229","['安徽省天长中学', '滁州市天长中学', '滁州天长中学']","{'NOIP提高': {'2010': [1, 0, 0], '2011': [2, 0, 0], '2012': [2, 0, 0]}}","12","H","安徽","滁州市","4526"
"1726","['南开区外国语中学']","{'NOIP普及': {'2017': [0, 0, 2]}}","12","H","天津","南开区","4527"
"1728","['定安中学']","{'NOIP普及': {'2017': [0, 2, 0]}}","12","H","海南","定安县","4528"
"1840","['西安建筑科技大学附属中学']","{'NOIP提高': {'2016': [0, 1, 0]}}","12","H","陕西","西安市","4529"
"2628","['大连市第十三中学']","{'NOIP提高': {'2018': [0, 0, 2]}}","12","H","辽宁","大连市","4530"
"1730","['康乐县第一中学']","{'NOIP普及': {'2017': [0, 3, 0]}}","12","H","甘肃","临夏回族自治州","4531"
"1722","['上海市复旦初级中学']","{'NOIP普及': {'2016': [0, 0, 1], '2017': [0, 0, 1]}}","12","H","上海","长宁区","4532"
"1699","['三明市第四中学']","{'NOIP普及': {'2015': [0, 2, 0]}}","12","H","福建","三明市","4533"
"3026","['云南师范大学附属润城学校']","{'NOIP普及': {'2018': [0, 1, 0]}, 'CSP入门': {'2019': [0, 1, 0]}}","12","H","云南","昆明市","4534"
"2196","['涟源市长郡蓝田中学']","{'NOIP普及': {'2016': [0, 0, 1]}, 'CSP入门': {'2019': [0, 1, 0]}}","12","H","湖南","娄底市","4535"
"1740","['安顺市实验学校']","{'NOIP普及': {'2013': [1, 4, 0], '2014': [0, 1, 0], '2015': [0, 1, 0], '2017': [0, 1, 0], '2018': [0, 1, 0]}, 'NOIP提高': {'2014': [0, 1, 0]}}","12","H","贵州","安顺市","4536"
"2815","['北京市朝阳区日坛小学']","{'NOIP普及': {'2018': [0, 1, 0]}}","12","H","北京","朝阳区","4537"
"1761","['潍坊市坊子区坊子工业发展区实验学校']","{'NOIP普及': {'2017': [0, 0, 2]}}","12","H","山东","潍坊市","4538"
"1762","['阜阳市第十六中学']","{'NOIP普及': {'2017': [0, 0, 2]}}","12","H","安徽","阜阳市","4539"
"4517","['潍坊市潍城区潍州麓台学校']","{'CSP入门': {'2020': [0, 0, 2]}}","12","H","山东","潍坊市","4540"
"3456","['西安市远东第一中学']","{'CSP提高': {'2019': [0, 1, 0]}}","12","H","陕西","西安市","4541"
"3458","['南京师范大学盐城实验学校']","{'CSP提高': {'2019': [0, 0, 1]}}","12","H","江苏","盐城市","4542"
"3459","['仙居']","{'CSP提高': {'2019': [0, 0, 1]}}","12","H","浙江","未分区","4543"
"1720","['白家庄小学']","{'NOIP普及': {'2016': [0, 1, 0]}}","12","H","北京","朝阳区","4544"
"2607","['合肥市第五中学']","{'NOIP提高': {'2018': [0, 0, 1]}}","12","H","安徽","合肥市","4545"
"2191","['成都市石室联合中学（西区）', '成都石室联合中学（西区）']","{'NOIP普及': {'2013': [0, 1, 0]}, 'CSP入门': {'2019': [0, 1, 0]}}","12","H","四川","成都市","4546"
"1696","['静安区青少年活动中心']","{'NOIP普及': {'2014': [0, 1, 0]}}","12","H","上海","静安区","4547"
"5279","['行知学校']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","安徽","合肥市","4548"
"5280","['北京市第八中学（东里校区）']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","北京","朝阳区","4549"
"5281","['北方交通大学附属中学北校区']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","北京","海淀区","4550"
"5282","['福州乌山小学']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","福建","福州市","4551"
"5283","['武汉市钢城十一中学']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","湖北","武汉市","4552"
"5284","['武汉英中高级学校']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","湖北","武汉市","4553"
"5285","['邵阳市第五中学']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","湖南","邵阳市","4554"
"5286","['滨州市沾化区第一实验学校']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","山东","滨州市","4555"
"5287","['菏泽市开发区广州路中学']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","山东","菏泽市","4556"
"5288","['上海市浦东新区福山证大外国语小学']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","上海","浦东新区","4557"
"5289","['协和双语教科学校']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","上海","闵行区","4558"
"5290","['同济大学附属存志东校']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","上海","未分区","4559"
"5291","['嘉定世界外国语学校']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","上海","嘉定区","4560"
"5292","['天津市河西区平山道小学']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","天津","河西区","4561"
"5293","['绍兴市上虞外国语学校']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","浙江","绍兴市","4562"
"2256","['天津市汇文中学']","{'NOIP提高': {'2012': [1, 0, 0]}, 'CSP入门': {'2019': [0, 1, 0]}}","11","H","天津","宁河区","4563"
"1687","['厦门市湖滨中学']","{'NOIP普及': {'2013': [0, 1, 0], '2014': [0, 1, 0]}}","11","H","福建","厦门市","4564"
"1680","['嘉定区金鹤中学']","{'NOIP普及': {'2013': [1, 0, 0]}}","11","H","上海","嘉定区","4565"
"4098","['江西省景德镇市第二小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","江西","景德镇市","4566"
"4099","['心远中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","江西","南昌市","4567"
"4100","['南昌市外国语九里象湖城学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","江西","南昌市","4568"
"1965","['江苏省苏州第十中学', '江苏省苏州第十中学校']","{'NOIP提高': {'2012': [1, 0, 0], '2013': [0, 1, 0]}}","11","H","江苏","苏州市","4569"
"1854","['上海市曹杨中学']","{'NOIP提高': {'2015': [0, 1, 0]}}","11","H","上海","嘉定区","4570"
"1927","['重庆市田家炳中学']","{'NOIP提高': {'2017': [0, 1, 0]}}","11","H","重庆","九龙坡区","4571"
"1929","['上海市晋元高级中学']","{'NOIP提高': {'2017': [0, 0, 1]}}","11","H","上海","普陀区","4572"
"1977","['上海市北虹高级中学', '北虹高级中学']","{'NOIP提高': {'2010': [1, 0, 0], '2011': [1, 0, 0], '2013': [0, 1, 0]}}","11","H","上海","虹口区","4573"
"4101","['合肥市西园新村小学北校安大校区']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","合肥市","4574"
"4104","['合肥市新城小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","合肥市","4575"
"4105","['北京市顺义区第二中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","顺义区","4576"
"4106","['南宁市高新小学（南校区）']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4577"
"4107","['梧州市第五中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4578"
"4108","['海口寰岛中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","海南","海口市","4579"
"4109","['保定市前卫路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河北","保定市","4580"
"4111","['同济附属存志中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","上海","未分区","4581"
"4112","['上海市徐汇区第一中心小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","上海","徐汇区","4582"
"4113","['丰镇中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","上海","未分区","4583"
"4114","['天津市模范小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","天津","南开区","4584"
"1870","['华北油田第一中学']","{'NOIP提高': {'2016': [0, 1, 0]}}","11","H","河北","沧州市","4585"
"1725","['上海市洋泾中学南校', '上海洋泾中学南校']","{'NOIP普及': {'2015': [0, 1, 0], '2016': [0, 0, 1]}}","11","H","上海","浦东新区","4586"
"1772","['安庆市石化第二小学']","{'NOIP普及': {'2016': [0, 1, 0], '2017': [0, 0, 1]}}","11","H","安徽","安庆市","4587"
"2823","['北京市昌平区回龙观学校']","{'NOIP普及': {'2018': [0, 1, 0]}}","11","H","北京","昌平区","4588"
"4751","['仁怀市第一中学']","{'CSP提高': {'2020': [0, 1, 0]}}","11","H","贵州","遵义市","4589"
"4753","['内蒙古鄂尔多斯准格尔旗世纪中学']","{'CSP提高': {'2020': [0, 1, 0]}}","11","H","内蒙古","未分区","4590"
"4758","['深圳市宝安中学']","{'CSP提高': {'2020': [0, 0, 1]}}","11","H","广东","深圳市","4591"
"4759","['武汉武昌区粮道街中学三角路校区']","{'CSP提高': {'2020': [0, 0, 1]}}","11","H","湖北","武汉市","4592"
"4763","['山东省青岛第六十六中学']","{'CSP提高': {'2020': [0, 0, 1]}}","11","H","山东","青岛市","4593"
"4765","['上海市虹口区第三中心小学']","{'CSP提高': {'2020': [0, 0, 1]}}","11","H","上海","虹口区","4594"
"5294","['贵阳一中李端棻中学']","{'CSP入门': {'2020': [0, 1, 0]}}","11","H","贵州","贵阳市","4595"
"5296","['大连超人教育']","{'CSP入门': {'2020': [0, 1, 0]}}","11","H","辽宁","大连市","4596"
"5297","['西安北大新世纪学校']","{'CSP入门': {'2020': [0, 1, 0]}}","11","H","陕西","西安市","4597"
"5298","['合肥市黄山路小学']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","安徽","合肥市","4598"
"5299","['北京市中芯学校']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","北京","大兴区","4599"
"5300","['北京市第一四二中学（北京宏志中学）']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","北京","西城区","4600"
"5301","['厦门市莲花中学']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","福建","厦门市","4601"
"5302","['福州市鼓山中心小学']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","福建","福州市","4602"
"5303","['武汉市红钢城小学']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","湖北","武汉市","4603"
"5304","['长沙县松雅湖小学']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","湖南","长沙市","4604"
"5306","['溧阳市第六中学']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","江苏","常州市","4605"
"5307","['上海市上海大学附属中学实验学校']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","上海","普陀区","4606"
"5308","['四川省青少年信息学科普基地']","{'CSP入门': {'2020': [0, 0, 1]}}","11","H","四川","成都市","4607"
"2612","['山东省淄博第六中学']","{'NOIP提高': {'2018': [0, 0, 1]}}","11","H","山东","淄博市","4608"
"1920","['江西省乐平中学']","{'NOIP提高': {'2016': [0, 1, 0]}}","11","H","江西","景德镇市","4609"
"2189","['华中师范大学海南附属中学']","{'NOIP提高': {'2016': [0, 1, 0]}, 'NOIP普及': {'2018': [0, 1, 0]}}","11","H","海南","海口市","4610"
"4116","['阜阳市颍州中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","阜阳市","4611"
"4117","['巢湖市第四中学（初中部）']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","合肥市","4612"
"4118","['合肥市桂花园学校（西区）']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","合肥市","4613"
"4120","['四十二中']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","未分区","4614"
"4123","['淮南市田家庵区第十七小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","淮南市","4615"
"4127","['马鞍山市师范附小东方城校区']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","马鞍山市","4616"
"4128","['合肥市第四十五中学橡树湾校区']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","合肥市","4617"
"4129","['谢家集区谢四小']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","淮南市","4618"
"4130","['阜阳市文峰小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","阜阳市","4619"
"4131","['安徽省淮南市毛集区梁安小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","淮南市","4620"
"4133","['淮南市龙泉中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","淮南市","4621"
"4137","['高琦教育集团太平寺校区']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","未分区","4622"
"4139","['合肥育英初级中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","合肥市","4623"
"4141","['淮师附小广弘城校区']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","淮南市","4624"
"4142","['城南中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","未分区","4625"
"4143","['合肥市永红路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","合肥市","4626"
"4144","['蚌埠第一实验学校汇金校区']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","蚌埠市","4627"
"4145","['五十中东校望江路校区']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","未分区","4628"
"4146","['谢家集区第一中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","淮南市","4629"
"4147","['阜阳市颍州区苗桥小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","阜阳市","4630"
"4148","['城南实验中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","未分区","4631"
"4149","['45中']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","未分区","4632"
"4151","['田家庵区第十三小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","淮南市","4633"
"4152","['阜阳市铁路学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","阜阳市","4634"
"4154","['宿州市第三中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","宿州市","4635"
"4155","['田家庵区第三小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","淮南市","4636"
"4156","['公园小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","未分区","4637"
"4157","['高新教育集团']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","安徽","未分区","4638"
"4158","['北京力迈中美国际学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","朝阳区","4639"
"4160","['北京四中初中部']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","西城区","4640"
"4161","['北京市西城外国语学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","西城区","4641"
"4162","['北京第三中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","西城区","4642"
"4163","['北京市朝阳区青苗国际双语学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","朝阳区","4643"
"4164","['北大附中石景山学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","石景山区","4644"
"4165","['北京市忠德学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","朝阳区","4645"
"4166","['北京未科教育科技有限公司']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","房山区","4646"
"4168","['北京市丰台区新发地小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","丰台区","4647"
"4169","['培星小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","海淀区","4648"
"4170","['北京市宣武师范学校附属第一小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","西城区","4649"
"4171","['北京市海淀区建华实验学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","海淀区","4650"
"4172","['北京市顺城街第一小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","西城区","4651"
"4173","['北京教育科学研究院旧宫实验小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","大兴区","4652"
"4174","['中国农业大学附属中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","海淀区","4653"
"4175","['北京第二实验小学怡海分校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","丰台区","4654"
"4176","['北京交通大学附属小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","海淀区","4655"
"4177","['三帆中学附属小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","西城区","4656"
"4178","['北京市陈经纶分校小学部利泽校区']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","朝阳区","4657"
"4179","['北京回民学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","西城区","4658"
"4180","['北京市海淀区清河第四小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","海淀区","4659"
"4182","['潞河中学附属学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","北京","通州区","4660"
"4184","['厦门外国语学校瑞景分校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","福建","厦门市","4661"
"4185","['北京师范大学厦门海沧附属学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","福建","厦门市","4662"
"4186","['厦门实验小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","福建","厦门市","4663"
"4187","['福州市秀山初级中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","福建","福州市","4664"
"4188","['漳州市第五中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","福建","漳州市","4665"
"4189","['福州市台江实验小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","福建","福州市","4666"
"4190","['福建省宁化县第三实验学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","福建","三明市","4667"
"4191","['台江区广电中心']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","福建","福州市","4668"
"4193","['兰州市第十九中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","甘肃","兰州市","4669"
"4194","['兰州市静宁路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","甘肃","兰州市","4670"
"4196","['惠州市光正实验学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广东","惠州市","4671"
"4199","['广州市越秀区东风东路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广东","广州市","4672"
"4200","['清远市清城区大观小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广东","清远市","4673"
"4201","['广州市越秀区清水濠小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广东","广州市","4674"
"4203","['南宁市滨湖路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","南宁市","4675"
"4204","['玉林高级中学附属初中']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4676"
"4206","['公园路小学教育集团']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4677"
"4209","['南宁市云景路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4678"
"4210","['东环小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4679"
"4211","['铁五中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4680"
"4212","['天桃实验学校（天桃校区）']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4681"
"4213","['柳州市第二十中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4682"
"4214","['柳州市航鹰中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4683"
"4215","['广西玉林市玉州区第九初级中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4684"
"4217","['柳州市景行小学教育集团']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4685"
"4218","['南宁市园湖路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4686"
"4219","['雀儿山路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4687"
"4220","['柳州市第四十六中学教育集团']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4688"
"4222","['柳州市柳南区实验小学教育集团和美分校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4689"
"4224","['景行小学总部']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4690"
"4225","['北海市第二实验学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","广西","未分区","4691"
"4226","['南明区甲秀小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","贵州","贵阳市","4692"
"4227","['盘江中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","贵州","未分区","4693"
"4228","['云岩区世纪园小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","贵州","贵阳市","4694"
"4229","['观山湖外国语实验中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","贵州","贵阳市","4695"
"4230","['贵阳市环西小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","贵州","贵阳市","4696"
"4234","['石家庄市第九中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河北","石家庄市","4697"
"4235","['唐山市第二十一中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河北","唐山市","4698"
"4238","['沧州市黄河路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河北","沧州市","4699"
"4239","['保定风帆学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河北","保定市","4700"
"4241","['龙泉天骄']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河北","未分区","4701"
"4242","['新一路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河北","秦皇岛市","4702"
"4243","['北戴河区树人中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河北","秦皇岛市","4703"
"4245","['廊坊市第四中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河北","廊坊市","4704"
"4246","['第二外国语学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河北","未分区","4705"
"4247","['秦皇岛市经济技术开发区第三小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河北","秦皇岛市","4706"
"4248","['沧县实验学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河北","沧州市","4707"
"4250","['沧州市第十七中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河北","沧州市","4708"
"4252","['新乡市第二中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","新乡市","4709"
"4253","['新乡市第一铁路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","新乡市","4710"
"4255","['郑州市第七十一中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","郑州市","4711"
"4256","['鹤壁市淇滨中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","鹤壁市","4712"
"4257","['郑州市中原区互助路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","郑州市","4713"
"4258","['郑东新区昆丽河小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","郑州市","4714"
"4259","['中源一中实验学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","未分区","4715"
"4260","['新乡市红旗区和平路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","新乡市","4716"
"4262","['焦作市第十九中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","焦作市","4717"
"4263","['宝丰县贾复中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","平顶山市","4718"
"4264","['郑州大学附属学校（初中部）']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","郑州市","4719"
"4265","['新乡市红旗区向阳小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","新乡市","4720"
"4266","['淇滨小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","鹤壁市","4721"
"4267","['郑州市贝斯特外语小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","郑州市","4722"
"4268","['漯河育才学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","漯河市","4723"
"4269","['郑州市第四十七中学初中部']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","郑州市","4724"
"4271","['宝丰县西城门小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","平顶山市","4725"
"4272","['焦作市示范区张庄初中']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","焦作市","4726"
"4273","['漯河外国语中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","漯河市","4727"
"4274","['郑州大学第一附属中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","郑州市","4728"
"4275","['河南省安阳市林州市林虑中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","安阳市","4729"
"4276","['郑州市二七区汝河路小学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","郑州市","4730"
"4277","['宝丰县第三初级中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","平顶山市","4731"
"4279","['漯河市实验中学']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","漯河市","4732"
"4280","['郑州市宇华实验学校西校区']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","郑州市","4733"
"4281","['西斯达城市森林学校']","{'CSP入门': {'2019': [0, 1, 0]}}","11","H","河南","郑州市","4734"
